gene_id	At_name	Bn_name
GSBRNA2T00000827001	AT5G64730	BnaA06g23680D
GSBRNA2T00000829001	AT5G64700	BnaA06g23670D
GSBRNA2T00000830001	AT5G64700	BnaA06g23660D
GSBRNA2T00000831001	AT5G64690	BnaA06g23650D
GSBRNA2T00000832001	AT5G64670	BnaA06g23640D
GSBRNA2T00000833001	AT5G64667	BnaA06g23630D
GSBRNA2T00000835001	AT5G61650	BnaA06g23620D
GSBRNA2T00000836001	AT5G61660	BnaA06g23610D
GSBRNA2T00000837001	AT5G64660	BnaA06g23600D
GSBRNA2T00000839001	AT5G62160	BnaC08g10950D
GSBRNA2T00000842001	AT4G17710	BnaC08g10960D
GSBRNA2T00000846001	AT4G17785	BnaC08g10990D
GSBRNA2T00000848001	AT4G05095	BnaC08g11010D
GSBRNA2T00000852001	AT4G17790	BnaC08g11040D
GSBRNA2T00000856001	AT4G35800	BnaC08g11060D
GSBRNA2T00000858001	AT4G17870	BnaC08g11070D
GSBRNA2T00000866001	AT1G78955	BnaC08g11080D
GSBRNA2T00000867001	AT4G17890	BnaC08g11090D
GSBRNA2T00000871001	AT4G17900	BnaC08g11100D
GSBRNA2T00000873001	AT4G17940	BnaC08g11110D
GSBRNA2T00000874001	AT4G17950	BnaC08g11120D
GSBRNA2T00000875001	AT4G18040	BnaC08g11130D
GSBRNA2T00000876001	AT4G18070	BnaC08g11140D
GSBRNA2T00000878001	AT4G18100	BnaC08g11160D
GSBRNA2T00000885001	AT4G18150	BnaC08g11180D
GSBRNA2T00000888001	AT4G18160	BnaC08g11190D
GSBRNA2T00000892001	AT2G19540	BnaC08g11220D
GSBRNA2T00000899001	AT4G18170	BnaC08g11240D
GSBRNA2T00000900001	AT4G18195	BnaC08g11250D
GSBRNA2T00000902001	AT4G18197	BnaC08g11260D
GSBRNA2T00000903001	AT4G18220	BnaC08g11270D
GSBRNA2T00000905001	AT4G18220	BnaC08g11290D
GSBRNA2T00000906001	AT4G18220	BnaC08g11300D
GSBRNA2T00000907001	AT4G18230	BnaC08g11310D
GSBRNA2T00000908001	AT4G18240	BnaC08g11320D
GSBRNA2T00000910001	AT4G18250	BnaC08g11340D
GSBRNA2T00000913001	AT4G18250	BnaC08g11350D
GSBRNA2T00000927001	AT4G18253	BnaC08g11370D
GSBRNA2T00000929001	AT4G36110	BnaC08g11390D
GSBRNA2T00000930001	AT4G24190	BnaC08g11400D
GSBRNA2T00000931001	AT4G24220	BnaC08g11410D
GSBRNA2T00000932001	AT4G24830	BnaC08g11420D
GSBRNA2T00000934001	AT5G49910	BnaC08g11440D
GSBRNA2T00000935001	AT2G24520	BnaC08g11450D
GSBRNA2T00000936001	AT2G14080	BnaC08g11460D
GSBRNA2T00000937001	AT5G49910	BnaC08g11470D
GSBRNA2T00000939001	AT5G11250	BnaC08g11490D
GSBRNA2T00000940001	AT2G19365	BnaC08g11500D
GSBRNA2T00000941001	AT2G14080	BnaC08g11510D
GSBRNA2T00000953001	AT4G22320	BnaC08g11550D
GSBRNA2T00000958001	AT3G25510	BnaC08g11580D
GSBRNA2T00000959001	AT5G11250	BnaC08g11590D
GSBRNA2T00000960001	AT5G38344	BnaC08g11600D
GSBRNA2T00000961001	AT5G49910	BnaC08g11610D
GSBRNA2T00000962001	AT4G24290	BnaC08g11620D
GSBRNA2T00000964001	AT4G24310	BnaC08g11630D
GSBRNA2T00000965001	AT4G24330	BnaC08g11640D
GSBRNA2T00000966001	AT4G24380	BnaC08g11650D
GSBRNA2T00000970001	AT4G24440	BnaC08g11660D
GSBRNA2T00000971001	AT4G24550	BnaC08g11670D
GSBRNA2T00000972001	AT4G24580	BnaC08g11680D
GSBRNA2T00000973001	AT4G24590	BnaC08g11690D
GSBRNA2T00000974001	AT4G24620	BnaC08g11700D
GSBRNA2T00000975001	AT4G24630	BnaC08g11710D
GSBRNA2T00000976001	AT4G24640	BnaC08g11720D
GSBRNA2T00000979001	AT4G24660	BnaC08g11750D
GSBRNA2T00000981001	AT4G24690	BnaC08g11760D
GSBRNA2T00000982001	AT4G24770	BnaC08g11770D
GSBRNA2T00000983001	AT4G24780	BnaC08g11780D
GSBRNA2T00000984001	AT4G24810	BnaC08g11790D
GSBRNA2T00000985001	AT4G24820	BnaC08g11800D
GSBRNA2T00000987001	AT4G24830	BnaC08g11810D
GSBRNA2T00000991001	AT3G24610	BnaC08g11820D
GSBRNA2T00000999001	AT4G24940	BnaC08g11840D
GSBRNA2T00001000001	AT4G24940	BnaC08g11850D
GSBRNA2T00001001001	AT4G24820	BnaC08g11860D
GSBRNA2T00001005001	AT3G24610	BnaC08g11870D
GSBRNA2T00001007001	AT1G05250	BnaC08g11880D
GSBRNA2T00001008001	AT4G39560	BnaC08g11890D
GSBRNA2T00001009001	AT4G39600	BnaC08g11900D
GSBRNA2T00001010001	AT4G24940	BnaC08g11910D
GSBRNA2T00001012001	AT3G62870	BnaC08g11920D
GSBRNA2T00001014001	AT4G24990	BnaC08g11930D
GSBRNA2T00001015001	AT4G25010	BnaC08g11940D
GSBRNA2T00001016001	AT4G25040	BnaC08g11950D
GSBRNA2T00001019001	AT4G25050	BnaC08g11960D
GSBRNA2T00001020001	AT4G25140	BnaC08g11970D
GSBRNA2T00001022001	AT4G25170	BnaC08g11980D
GSBRNA2T00001023001	AT4G25230	BnaC08g11990D
GSBRNA2T00001024001	AT4G25300	BnaC08g12000D
GSBRNA2T00001026001	AT1G17020	BnaC08g12020D
GSBRNA2T00001027001	AT4G25300	BnaC08g12030D
GSBRNA2T00001028001	AT1G14260	BnaC08g12040D
GSBRNA2T00001030001	AT4G25350	BnaC08g12050D
GSBRNA2T00001032001	AT5G28823	BnaC01g31150D
GSBRNA2T00001036001	AT3G23150	BnaC01g31130D
GSBRNA2T00001038001	AT3G23175	BnaC01g31120D
GSBRNA2T00001040001	AT3G23180	BnaC01g31110D
GSBRNA2T00001046001	AT1G05510	BnaC01g31100D
GSBRNA2T00001047001	AT3G23200	BnaC01g31090D
GSBRNA2T00001048001	AT3G23210	BnaC01g31080D
GSBRNA2T00001072001	AT3G23230	BnaC01g31050D
GSBRNA2T00001079001	AT1G13570	BnaC01g31040D
GSBRNA2T00001082001	AT1G48970	BnaC01g31030D
GSBRNA2T00001084001	AT3G23250	BnaC01g31020D
GSBRNA2T00001087001	AT4G34110	BnaC01g31010D
GSBRNA2T00001088001	AT1G65660	BnaC01g31000D
GSBRNA2T00001095001	AT3G23280	BnaC01g30990D
GSBRNA2T00001099001	AT3G17205	BnaC01g30980D
GSBRNA2T00001102001	AT2G04160	BnaC01g30950D
GSBRNA2T00001103001	AT4G14365	BnaC01g30940D
GSBRNA2T00001104001	amor|GSBR	BnaC01g30930D
GSBRNA2T00001107001	AT3G32904	BnaC01g30900D
GSBRNA2T00001108001	AT5G36080	BnaC01g30890D
GSBRNA2T00001109001	AT3G32904	BnaC01g30880D
GSBRNA2T00001110001	AT3G32904	BnaC01g30870D
GSBRNA2T00001114001	AT3G23310	BnaC01g30860D
GSBRNA2T00001115001	AT3G08810	BnaC01g30850D
GSBRNA2T00001120001	AT2G01430	BnaC01g30840D
GSBRNA2T00001121001	amor|GSBR	BnaC01g30830D
GSBRNA2T00001124001	AT3G23380	BnaC01g30820D
GSBRNA2T00001125001	AT3G23390	BnaC01g30810D
GSBRNA2T00001126001	AT3G23430	BnaC01g30800D
GSBRNA2T00001127001	AT5G45540	BnaC01g30790D
GSBRNA2T00001128001	AT3G23430	BnaC01g30780D
GSBRNA2T00001133001	AT3G26744	BnaC01g30750D
GSBRNA2T00001136001	amor|GSBR	BnaC01g30720D
GSBRNA2T00001137001	AT4G26650	BnaC01g30710D
GSBRNA2T00001138001	AT3G23530	BnaC01g30700D
GSBRNA2T00001146001	AT5G47110	BnaC01g30690D
GSBRNA2T00001153001	AT3G23470	BnaC01g30670D
GSBRNA2T00001154001	AT3G23470	BnaC01g30660D
GSBRNA2T00001161001	AT3G23540	BnaC01g30640D
GSBRNA2T00001162001	AT5G62300	BnaC01g30630D
GSBRNA2T00001163001	AT3G23560	BnaC01g30620D
GSBRNA2T00001164001	AT3G23560	BnaC01g30610D
GSBRNA2T00001165001	AT3G23560	BnaC01g30600D
GSBRNA2T00001169001	AT3G23580	BnaC01g30580D
GSBRNA2T00001174001	AT3G22730	BnaC01g30570D
GSBRNA2T00001176001	AT3G24180	BnaC01g30560D
GSBRNA2T00001177001	AT3G23600	BnaC01g30550D
GSBRNA2T00001179001	AT3G23600	BnaC01g30540D
GSBRNA2T00001180001	AT4G14819	BnaC08g09920D
GSBRNA2T00001182001	AT4G14880	BnaC08g09930D
GSBRNA2T00001189001	AT4G14930	BnaC08g09940D
GSBRNA2T00001193001	AT4G14950	BnaC08g09950D
GSBRNA2T00001197001	AT5G26000	BnaC08g09960D
GSBRNA2T00001198001	AT4G14970	BnaC08g09970D
GSBRNA2T00001201001	AT4G15000	BnaC08g09980D
GSBRNA2T00001203001	AT1G28130	BnaC08g09990D
GSBRNA2T00001205001	AT1G55660	BnaC08g10010D
GSBRNA2T00001206001	AT4G15090	BnaC08g10020D
GSBRNA2T00001207001	AT4G15093	BnaC08g10030D
GSBRNA2T00001208001	amor|GSBR	BnaC08g10040D
GSBRNA2T00001212001	AT5G26000	BnaC08g10080D
GSBRNA2T00001215001	AT4G15110	BnaC08g10090D
GSBRNA2T00001216001	AT4G15093	BnaC08g10100D
GSBRNA2T00001217001	AT4G15110	BnaC08g10110D
GSBRNA2T00001219001	AT4G15140	BnaC08g10120D
GSBRNA2T00001225001	AT4G15160	BnaC08g10150D
GSBRNA2T00001235001	AT4G15410	BnaC08g10160D
GSBRNA2T00001236001	AT4G15420	BnaC08g10170D
GSBRNA2T00001237001	AT4G15430	BnaC08g10180D
GSBRNA2T00001238001	AT3G55780	BnaC08g10190D
GSBRNA2T00001239001	AT4G15470	BnaC08g10200D
GSBRNA2T00001240001	AT4G15510	BnaC08g10210D
GSBRNA2T00001243001	AT4G15550	BnaC08g10220D
GSBRNA2T00001244001	AT4G15550	BnaC08g10230D
GSBRNA2T00001247001	AT4G15550	BnaC08g10240D
GSBRNA2T00001254001	AT4G15550	BnaC08g10250D
GSBRNA2T00001263001	AT4G15630	BnaC08g10290D
GSBRNA2T00001267001	AT4G15640	BnaC08g10310D
GSBRNA2T00001271001	AT4G15680	BnaC08g10320D
GSBRNA2T00001274001	AT4G15680	BnaC08g10330D
GSBRNA2T00001275001	AT1G55360	BnaC08g10340D
GSBRNA2T00001285001	AT4G15740	BnaC08g10350D
GSBRNA2T00001286001	AT4G35160	BnaC08g10360D
GSBRNA2T00001287001	AT4G18170	BnaC08g10370D
GSBRNA2T00001291001	AT4G35150	BnaC08g10380D
GSBRNA2T00001296001	AT5G20890	BnaA02g05110D
GSBRNA2T00001297001	AT5G20900	BnaA02g05120D
GSBRNA2T00001298001	AT5G20920	BnaA02g05130D
GSBRNA2T00001299001	AT5G20930	BnaA02g05140D
GSBRNA2T00001300001	AT5G20935	BnaA02g05150D
GSBRNA2T00001301001	AT5G20950	BnaA02g05160D
GSBRNA2T00001302001	AT5G20960	BnaA02g05170D
GSBRNA2T00001303001	AT5G20970	BnaA02g05180D
GSBRNA2T00001304001	AT5G21010	BnaA02g05190D
GSBRNA2T00001305001	AT5G21070	BnaA02g05200D
GSBRNA2T00001310001	AT5G21080	BnaA02g05210D
GSBRNA2T00001312001	AT5G21090	BnaA02g05220D
GSBRNA2T00001314001	AT5G21100	BnaA02g05230D
GSBRNA2T00001315001	AT5G21105	BnaA02g05240D
GSBRNA2T00001316001	AT5G21120	BnaA02g05250D
GSBRNA2T00001317001	AT5G21130	BnaA02g05260D
GSBRNA2T00001318001	AT5G21130	BnaA02g05270D
GSBRNA2T00001320001	AT4G27110	BnaA02g05280D
GSBRNA2T00001321001	AT5G21150	BnaA02g05290D
GSBRNA2T00001322001	AT5G21160	BnaA02g05300D
GSBRNA2T00001323001	AT5G21170	BnaA02g05310D
GSBRNA2T00001324001	AT3G43810	BnaA02g05320D
GSBRNA2T00001325001	AT5G21326	BnaA02g05330D
GSBRNA2T00001327001	AT5G21482	BnaA02g05340D
GSBRNA2T00001328001	AT5G54140	BnaA02g05350D
GSBRNA2T00001330001	AT5G21940	BnaA02g05360D
GSBRNA2T00001332001	AT5G21950	BnaA02g05380D
GSBRNA2T00001334001	AT5G21280	BnaA02g05390D
GSBRNA2T00001336001	AT5G21990	BnaA02g05400D
GSBRNA2T00001337001	AT5G22000	BnaA02g05410D
GSBRNA2T00001338001	AT5G22010	BnaA02g05420D
GSBRNA2T00001340001	AT5G22060	BnaA02g05430D
GSBRNA2T00001341001	AT5G22080	BnaA02g05440D
GSBRNA2T00001343001	AT5G22090	BnaA02g05450D
GSBRNA2T00001344001	AT4G33990	BnaA02g05460D
GSBRNA2T00001348001	AT5G22130	BnaA02g05470D
GSBRNA2T00001349001	AT5G37460	BnaA02g05480D
GSBRNA2T00001351001	AT3G44220	BnaA02g05490D
GSBRNA2T00001352001	AT5G22240	BnaA02g05500D
GSBRNA2T00001353001	AT5G22250	BnaA02g05510D
GSBRNA2T00001354001	AT5G22270	BnaA02g05520D
GSBRNA2T00001355001	AT3G44280	BnaA02g05530D
GSBRNA2T00001356001	AT5G22290	BnaA02g05540D
GSBRNA2T00001357001	AT5G60820	BnaA02g05550D
GSBRNA2T00001358001	AT5G22300	BnaA02g05560D
GSBRNA2T00001359001	AT5G22330	BnaA02g05570D
GSBRNA2T00001360001	AT5G22350	BnaA02g05580D
GSBRNA2T00001361001	AT5G22360	BnaA02g05590D
GSBRNA2T00001362001	AT5G22380	BnaA02g05600D
GSBRNA2T00001363001	AT5G22390	BnaA02g05610D
GSBRNA2T00001364001	AT5G22400	BnaA02g05620D
GSBRNA2T00001366001	AT5G22410	BnaA02g05640D
GSBRNA2T00001367001	AT5G22430	BnaA02g05650D
GSBRNA2T00001368001	AT5G22440	BnaA02g05660D
GSBRNA2T00001369001	AT5G22460	BnaA02g05670D
GSBRNA2T00001373001	AT5G22500	BnaA02g05700D
GSBRNA2T00001374001	AT5G22510	BnaA02g05710D
GSBRNA2T00001375001	AT5G22545	BnaA02g05720D
GSBRNA2T00001377001	AT5G22570	BnaA02g05730D
GSBRNA2T00001379001	AT5G22580	BnaA02g05750D
GSBRNA2T00001381001	AT5G44490	BnaA02g05760D
GSBRNA2T00001382001	AT5G22620	BnaA02g05770D
GSBRNA2T00001383001	AT5G22630	BnaA02g05780D
GSBRNA2T00001384001	AT5G22650	BnaA02g05790D
GSBRNA2T00001385001	AT4G05460	BnaA02g05800D
GSBRNA2T00001386001	AT5G22650	BnaA02g05810D
GSBRNA2T00001387001	AT1G73490	BnaA02g05820D
GSBRNA2T00001389001	AT5G22650	BnaA02g05840D
GSBRNA2T00001390001	AT5G22730	BnaA02g05850D
GSBRNA2T00001392001	AT5G22730	BnaA02g05870D
GSBRNA2T00001393001	AT5G22730	BnaA02g05880D
GSBRNA2T00001394001	AT5G22610	BnaA02g05890D
GSBRNA2T00001396001	AT5G22740	BnaA02g05900D
GSBRNA2T00001397001	AT5G22760	BnaA02g05910D
GSBRNA2T00001398001	AT5G22791	BnaA02g05920D
GSBRNA2T00001399001	AT5G22791	BnaA02g05930D
GSBRNA2T00001400001	AT5G22800	BnaA02g05940D
GSBRNA2T00001402001	AT5G22810	BnaA02g05950D
GSBRNA2T00001403001	AT5G22820	BnaA02g05960D
GSBRNA2T00001404001	AT5G22840	BnaA02g05970D
GSBRNA2T00001405001	AT5G22850	BnaA02g05980D
GSBRNA2T00001406001	AT5G22860	BnaA02g05990D
GSBRNA2T00001407001	AT5G22860	BnaA02g06000D
GSBRNA2T00001408001	AT5G22860	BnaA02g06010D
GSBRNA2T00001409001	AT5G22870	BnaA02g06020D
GSBRNA2T00001410001	AT5G22875	BnaA02g06030D
GSBRNA2T00001411001	AT5G22890	BnaA02g06040D
GSBRNA2T00001412001	AT5G22890	BnaA02g06050D
GSBRNA2T00001413001	AT5G22900	BnaA02g06060D
GSBRNA2T00001415001	AT5G22950	BnaA02g06070D
GSBRNA2T00001416001	AT5G22950	BnaA02g06080D
GSBRNA2T00001417001	AT5G22980	BnaA02g06090D
GSBRNA2T00001418001	AT5G23000	BnaA02g06100D
GSBRNA2T00001420001	AT5G60760	BnaA02g06110D
GSBRNA2T00001422001	AT5G60750	BnaA02g06120D
GSBRNA2T00001423001	AT5G60730	BnaA02g06130D
GSBRNA2T00001424001	AT1G28060	BnaA02g06140D
GSBRNA2T00001429001	AT5G60700	BnaA02g06160D
GSBRNA2T00001430001	AT5G60690	BnaA02g06170D
GSBRNA2T00001433001	AT5G60660	BnaA02g06180D
GSBRNA2T00001435001	AT5G60640	BnaA02g06190D
GSBRNA2T00001437001	AT5G60580	BnaA02g06200D
GSBRNA2T00001439001	AT5G60550	BnaA02g06210D
GSBRNA2T00001440001	AT5G60540	BnaA02g06220D
GSBRNA2T00001442001	AT3G10455	BnaA02g06230D
GSBRNA2T00001443001	AT2G04115	BnaA02g06240D
GSBRNA2T00001444001	AT5G60440	BnaA02g06250D
GSBRNA2T00001446001	AT5G60450	BnaA02g06260D
GSBRNA2T00001447001	AT5G60440	BnaA02g06270D
GSBRNA2T00001448001	AT5G60450	BnaA02g06280D
GSBRNA2T00001449001	AT5G60440	BnaA02g06290D
GSBRNA2T00001450001	AT5G60440	BnaA02g06300D
GSBRNA2T00001451001	AT5G60440	BnaA02g06310D
GSBRNA2T00001454001	AT5G58470	BnaA02g06330D
GSBRNA2T00001455001	AT5G58470	BnaA02g06340D
GSBRNA2T00001457001	AT5G60410	BnaA02g06350D
GSBRNA2T00001458001	AT5G60400	BnaA02g06360D
GSBRNA2T00001459001	AT5G60390	BnaA02g06370D
GSBRNA2T00001461001	AT5G60370	BnaA02g06380D
GSBRNA2T00001462001	AT3G45310	BnaA02g06390D
GSBRNA2T00001463001	AT5G60390	BnaA02g06400D
GSBRNA2T00001464001	AT5G60370	BnaA02g06410D
GSBRNA2T00001465001	AT3G45310	BnaA02g06420D
GSBRNA2T00001467001	AT3G45320	BnaA02g06430D
GSBRNA2T00001469001	AT5G60310	BnaA02g06440D
GSBRNA2T00001470001	AT5G60270	BnaA02g06450D
GSBRNA2T00001471001	AT5G60210	BnaA02g06460D
GSBRNA2T00001472001	AT5G60200	BnaA02g06470D
GSBRNA2T00001473001	AT5G60130	BnaA02g06480D
GSBRNA2T00001475001	AT5G60120	BnaA02g06490D
GSBRNA2T00001476001	AT5G60100	BnaA02g06500D
GSBRNA2T00001477001	AT5G60080	BnaA02g06510D
GSBRNA2T00001481001	AT5G60090	BnaA02g06540D
GSBRNA2T00001482001	AT5G60050	BnaA02g06550D
GSBRNA2T00001483001	AT5G60040	BnaA02g06560D
GSBRNA2T00001484001	AT5G60030	BnaA02g06570D
GSBRNA2T00001485001	AT5G60020	BnaA02g06580D
GSBRNA2T00001486001	AT5G60010	BnaA02g06590D
GSBRNA2T00001487001	AT5G59990	BnaA02g06600D
GSBRNA2T00001488001	AT5G59980	BnaA02g06610D
GSBRNA2T00001489001	AT5G59950	BnaA02g06620D
GSBRNA2T00001490001	AT4G01350	BnaA02g06630D
GSBRNA2T00001491001	AT5G59920	BnaA02g06640D
GSBRNA2T00001492001	AT4G01350	BnaA02g06650D
GSBRNA2T00001493001	AT5G59920	BnaA02g06660D
GSBRNA2T00001495001	AT3G45980	BnaA02g06670D
GSBRNA2T00001496001	AT5G59890	BnaA02g06680D
GSBRNA2T00001497001	AT5G59870	BnaA02g06690D
GSBRNA2T00001498001	AT3G46020	BnaA02g06700D
GSBRNA2T00001499001	AT5G59850	BnaA02g06710D
GSBRNA2T00001500001	AT3G46020	BnaA02g06720D
GSBRNA2T00001501001	AT5G59850	BnaA02g06730D
GSBRNA2T00001502001	AT5G59845	BnaA02g06740D
GSBRNA2T00001503001	AT5G59840	BnaA02g06750D
GSBRNA2T00001504001	AT5G59830	BnaA02g06760D
GSBRNA2T00001506001	AT5G59820	BnaA02g06780D
GSBRNA2T00001508001	AT4G18770	BnaC03g62830D
GSBRNA2T00001509001	AT1G25211	BnaC03g62840D
GSBRNA2T00001511001	AT3G17540	BnaC03g62850D
GSBRNA2T00001512001	AT1G15320	BnaC03g62860D
GSBRNA2T00001513001	AT3G21490	BnaC03g62870D
GSBRNA2T00001514001	AT4G18830	BnaC03g62880D
GSBRNA2T00001515001	AT4G18880	BnaC03g62890D
GSBRNA2T00001518001	AT4G18900	BnaC03g62910D
GSBRNA2T00001519001	AT4G18900	BnaC03g62920D
GSBRNA2T00001521001	AT4G18905	BnaC03g62930D
GSBRNA2T00001524001	AT4G18940	BnaC03g62940D
GSBRNA2T00001525001	AT2G40800	BnaC03g62950D
GSBRNA2T00001526001	AT2G40780	BnaC03g62960D
GSBRNA2T00001530001	AT4G18960	BnaC03g62970D
GSBRNA2T00001536001	AT4G18980	BnaC03g62980D
GSBRNA2T00001541001	AT2G06500	BnaC03g62990D
GSBRNA2T00001545001	AT3G05370	BnaC03g63000D
GSBRNA2T00001547001	AT4G19100	BnaC03g63010D
GSBRNA2T00001548001	AT4G19110	BnaC03g63020D
GSBRNA2T00001551001	AT5G23840	BnaC03g63030D
GSBRNA2T00001552001	AT4G19120	BnaC03g63040D
GSBRNA2T00001559001	AT4G19160	BnaC03g63070D
GSBRNA2T00001564001	AT4G19185	BnaC03g63090D
GSBRNA2T00001565001	AT4G19191	BnaC03g63100D
GSBRNA2T00001571001	AT4G19210	BnaC03g63120D
GSBRNA2T00001573001	AT4G19360	BnaC03g63140D
GSBRNA2T00001575001	AT2G42500	BnaC03g63160D
GSBRNA2T00001577001	AT4G19410	BnaC03g63170D
GSBRNA2T00001585001	AT4G19420	BnaC03g63180D
GSBRNA2T00001586001	AT4G19420	BnaC03g63190D
GSBRNA2T00001588001	AT4G37860	BnaC03g63200D
GSBRNA2T00001589001	AT4G19440	BnaC03g63210D
GSBRNA2T00001590001	AT4G19450	BnaC03g63220D
GSBRNA2T00001591001	AT4G19510	BnaC03g63230D
GSBRNA2T00001594001	AT4G19500	BnaC03g63240D
GSBRNA2T00001595001	AT4G19510	BnaC03g63250D
GSBRNA2T00001596001	AT4G19510	BnaC03g63260D
GSBRNA2T00001597001	amor|GSBR	BnaC03g63270D
GSBRNA2T00001598001	AT4G19500	BnaC03g63280D
GSBRNA2T00001599001	AT4G19510	BnaC03g63290D
GSBRNA2T00001600001	AT4G19520	BnaC03g63300D
GSBRNA2T00001601001	AT4G19540	BnaC03g63310D
GSBRNA2T00001603001	AT3G57070	BnaC03g63320D
GSBRNA2T00001605001	AT4G19870	BnaC03g63340D
GSBRNA2T00001610001	AT4G19865	BnaC03g63360D
GSBRNA2T00001612001	AT4G19870	BnaC03g63380D
GSBRNA2T00001613001	AT4G19870	BnaC03g63390D
GSBRNA2T00001617001	AT4G19840	BnaC03g63410D
GSBRNA2T00001618001	AT4G19830	BnaC03g63420D
GSBRNA2T00001620001	AT4G19810	BnaC03g63440D
GSBRNA2T00001621001	AT4G28706	BnaC03g63450D
GSBRNA2T00001623001	AT5G04950	BnaC03g63460D
GSBRNA2T00001624001	AT5G14800	BnaC03g63470D
GSBRNA2T00001626001	AT4G19700	BnaC03g63480D
GSBRNA2T00001634001	AT4G19680	BnaC03g63500D
GSBRNA2T00001635001	AT4G19680	BnaC03g63510D
GSBRNA2T00001650001	AT4G19640	BnaC03g63530D
GSBRNA2T00001651001	AT4G20200	BnaC03g63540D
GSBRNA2T00001652001	AT4G20230	BnaC03g63550D
GSBRNA2T00001653001	AT1G66950	BnaC03g63560D
GSBRNA2T00001654001	AT5G01710	BnaC03g63570D
GSBRNA2T00001656001	AT4G20200	BnaC03g63580D
GSBRNA2T00001657001	AT4G19600	BnaC03g63590D
GSBRNA2T00001658001	AT4G19570	BnaC03g63600D
GSBRNA2T00001674001	AT3G43720	BnaC01g26640D
GSBRNA2T00001687001	AT3G04110	BnaC01g26650D
GSBRNA2T00001713001	AT2G20410	BnaC01g26690D
GSBRNA2T00001718001	AT1G54650	BnaC01g26710D
GSBRNA2T00001722001	AT4G23440	BnaC01g26730D
GSBRNA2T00001727001	AT1G54680	BnaC01g26760D
GSBRNA2T00001728001	AT1G54710	BnaC01g26770D
GSBRNA2T00001730001	AT1G54730	BnaC01g26790D
GSBRNA2T00001732001	AT1G54780	BnaC01g26800D
GSBRNA2T00001733001	AT1G54840	BnaC01g26810D
GSBRNA2T00001734001	AT1G54850	BnaC01g26820D
GSBRNA2T00001735001	AT1G54870	BnaC01g26830D
GSBRNA2T00001740001	AT1G54990	BnaC01g26840D
GSBRNA2T00001743001	AT2G07795	BnaC01g26870D
GSBRNA2T00001747001	ATMG00070	BnaC01g26880D
GSBRNA2T00001749001	AT2G07768	BnaC01g26890D
GSBRNA2T00001750001	ATMG00410	BnaC01g26900D
GSBRNA2T00001752001	AT2G07621	BnaC01g26920D
GSBRNA2T00001753001	ATMG00640	BnaC01g26930D
GSBRNA2T00001754001	ATMG00650	BnaC01g26940D
GSBRNA2T00001755001	ATMG01200	BnaC01g26950D
GSBRNA2T00001756001	ATMG00660	BnaC01g26960D
GSBRNA2T00001758001	ATMG01090	BnaC01g26970D
GSBRNA2T00001760001	ATMG00070	BnaC01g26980D
GSBRNA2T00001764001	AT2G07768	BnaC01g26990D
GSBRNA2T00001765001	ATMG00410	BnaC01g27000D
GSBRNA2T00001767001	AT2G07621	BnaC01g27020D
GSBRNA2T00001769001	ATMG00660	BnaC01g27030D
GSBRNA2T00001770001	ATMG01200	BnaC01g27040D
GSBRNA2T00001771001	ATMG01080	BnaC01g27050D
GSBRNA2T00001772001	ATCG00190	BnaC01g27060D
GSBRNA2T00001773001	ATMG00830	BnaC01g27070D
GSBRNA2T00001774001	ATMG01130	BnaC01g27080D
GSBRNA2T00001776001	ATMG00730	BnaC01g27090D
GSBRNA2T00001781001	AT2G07815	BnaC01g27110D
GSBRNA2T00001783001	ATMG00180	BnaC01g27130D
GSBRNA2T00001785001	ATMG00520	BnaC01g27140D
GSBRNA2T00001788001	AT2G07676	BnaC01g27150D
GSBRNA2T00001794001	AT2G02480	BnaA06g34110D
GSBRNA2T00001796001	AT2G02470	BnaA06g34120D
GSBRNA2T00001798001	AT2G02470	BnaA06g34130D
GSBRNA2T00001799001	AT2G02450	BnaA06g34140D
GSBRNA2T00001800001	AT2G02410	BnaA06g34150D
GSBRNA2T00001801001	AT2G02390	BnaA06g34160D
GSBRNA2T00001802001	AT2G02370	BnaA06g34170D
GSBRNA2T00001803001	AT2G02360	BnaA06g34180D
GSBRNA2T00001804001	AT2G02250	BnaA06g34190D
GSBRNA2T00001806001	AT2G02230	BnaA06g34200D
GSBRNA2T00001808001	AT2G02230	BnaA06g34210D
GSBRNA2T00001809001	AT3G57587	BnaA06g34220D
GSBRNA2T00001811001	AT2G02230	BnaA06g34230D
GSBRNA2T00001812001	AT2G02230	BnaA06g34240D
GSBRNA2T00001813001	AT3G10455	BnaA06g34250D
GSBRNA2T00001814001	AT2G02170	BnaA06g34260D
GSBRNA2T00001815001	AT1G25211	BnaA06g34270D
GSBRNA2T00001816001	AT1G25211	BnaA06g34280D
GSBRNA2T00001817001	AT2G02150	BnaA06g34290D
GSBRNA2T00001818001	AT2G02150	BnaA06g34300D
GSBRNA2T00001820001	AT2G02140	BnaA06g34310D
GSBRNA2T00001821001	AT2G02100	BnaA06g34320D
GSBRNA2T00001822001	AT2G02080	BnaA06g34330D
GSBRNA2T00001824001	AT2G02070	BnaA06g34340D
GSBRNA2T00001825001	AT1G14590	BnaA06g34350D
GSBRNA2T00001826001	AT2G02060	BnaA06g34360D
GSBRNA2T00001828001	AT2G02050	BnaA06g34370D
GSBRNA2T00001829001	AT2G02040	BnaA06g34380D
GSBRNA2T00001830001	AT2G01940	BnaA06g34390D
